,index,income_bin,age_head,nu18,n1864,n65,nu18smooth,nu1864smooth,nu65smooth
181,243,"[50, 70)",79,0.011845402061239432,0.02816894392611817,1.323352577545541,0.0031963892015662828,-0.0021607619972682113,1.3901029038477
182,244,"[50, 70)",80,0.003847415265259039,0.031229431256573518,1.2863960734198117,0.0004094060609266117,-0.016681449401864886,1.4082006254380213
183,266,"[70, 90)",20,0.08335214074180089,1.0165096936135545,0.001343124194951174,-0.048298658158161804,0.9948041743129257,0.0002693680930720138
184,267,"[70, 90)",21,0.1493678767698097,1.0551490294810364,0.0,0.03317359997527914,1.0448350321378295,0.0003175337724429268
185,268,"[70, 90)",22,0.17946952855896958,1.0814974211396673,0.0013431294657760776,0.11548889242811852,1.0947077545314925,0.0003679532279977006
186,269,"[70, 90)",23,0.19761384973125853,1.1258371013317252,0.0,0.19855637401547377,1.144352138622921,0.00041982305896393
187,270,"[70, 90)",24,0.21247286461466766,1.1613892264127843,0.0,0.282221192722159,1.1936944021878813,0.0004718320982955259
188,271,"[70, 90)",25,0.2453240395900272,1.1761157027064912,0.0,0.3663035206623955,1.2426650448527965,0.0005225284559071048
189,272,"[70, 90)",26,0.3488896489876634,1.2772802005127792,0.0,0.45064540828528793,1.2912113894466768,0.0005705030513542446
190,273,"[70, 90)",27,0.4083179682388628,1.336226431927675,0.0,0.5351582160470493,1.3393171010733262,0.0006145012789492901
191,274,"[70, 90)",28,0.501270049748778,1.406770604233912,0.0,0.6198874002225981,1.387016409598549,0.0006536462428265119
192,275,"[70, 90)",29,0.6290550364780763,1.4652118231976812,0.0,0.7051525344972149,1.4344340961337412,0.0006879683238164368
193,276,"[70, 90)",30,0.7795232644052855,1.5705336559347778,0.0,0.7918331630600184,1.4818788371309903,0.0007199927465790314
194,277,"[70, 90)",31,0.9341281517071304,1.646631234321187,0.0031633998044134533,0.8817820342936252,1.5299703472694772,0.0007598031037284169
195,278,"[70, 90)",32,1.1055053081754416,1.68705669694608,0.0008792381900464343,0.9600555170981866,1.5714872866079808,0.0007784918842649045
196,279,"[70, 90)",33,1.135978057288325,1.683696710495596,0.004435928077435911,1.0253658297112056,1.6112685264269664,0.0008044987454677394
197,280,"[70, 90)",34,1.268042981938066,1.7348307079326182,0.001895224914714879,1.0770093362057749,1.6489300834566227,0.0008428862763956434
198,281,"[70, 90)",35,1.3256106628044526,1.7006543851539115,0.0006169465189979101,1.1169674075124316,1.683908192777729,0.0008872498276514748
199,282,"[70, 90)",36,1.4689484057429094,1.7560120591740866,0.0,1.1486786906691804,1.715745038261226,0.0009278743976978397
200,283,"[70, 90)",37,1.4078904042453806,1.7771290078031075,0.0,1.1738998713213056,1.743876710649674,0.0009561103144949062
201,284,"[70, 90)",38,1.4145001332415659,1.7646321286634241,0.0,1.1930905038100992,1.767588047652807,0.0009714256430495287
202,285,"[70, 90)",39,1.5297937970502762,1.810557114944011,0.0006585798875256638,1.2065014646284362,1.7866240685785653,0.000989420457935113
203,286,"[70, 90)",40,1.4658751912952843,1.8258489348943407,0.0010631194041991325,1.213805499849316,1.8014735883626998,0.0010339175845830776
204,287,"[70, 90)",41,1.397055459265377,1.8281356024210842,0.0,1.2133792746912093,1.8130339033436544,0.0011222459620295294
205,288,"[70, 90)",42,1.3168816766000888,1.8085934200717557,0.00017259550590680578,1.2020143312520684,1.8221300523159707,0.0012837283990209886
206,289,"[70, 90)",43,1.3389957220583961,1.8696284204120475,0.0015728523162101301,1.1757917143723324,1.8292863798705532,0.0015477712658747856
207,290,"[70, 90)",44,1.2218184001004098,1.879218986188192,0.0024811413250095038,1.1318209210837937,1.8347928733625571,0.0019165017486556851
208,291,"[70, 90)",45,1.0747096783570484,1.8289772975015626,0.0009992296847521184,1.0702583118611189,1.8385760389163788,0.0023739244867412137
209,292,"[70, 90)",46,1.0761264810437496,1.9021928510392738,0.0010967954337798198,0.9965624814301004,1.840481415080619,0.0029007512744933656
210,293,"[70, 90)",47,0.95866864701752,1.8896462664174285,0.0009977052778609198,0.9165724678661142,1.8403588987306874,0.003487351870034479
211,294,"[70, 90)",48,0.8194218813813132,1.8726487271407177,0.0019530789127376685,0.8343996203255083,1.838191110110487,0.004135973087166867
212,295,"[70, 90)",49,0.75448722473179,1.869155844155844,0.004746612083568605,0.7525106315237526,1.8339483076590808,0.004858576780182327
213,296,"[70, 90)",50,0.6170338154390147,1.8063768984351594,0.006673536645189753,0.6731253086531238,1.827576150364613,0.005673096829484601
214,297,"[70, 90)",51,0.5340677177600369,1.8229616247915867,0.0018286036395494536,0.5975167564580319,1.819088746565247,0.006597945590431564
215,298,"[70, 90)",52,0.4508844485515041,1.8156418374715324,0.00807272861930419,0.5260391395294387,1.8083126704463248,0.007652571762636777
216,299,"[70, 90)",53,0.37438626920451096,1.8327314144618208,0.011076090037893213,0.4590872765645466,1.7949386811533106,0.008867344369605346
217,300,"[70, 90)",54,0.3135748021698669,1.8369022540278888,0.009525570592393022,0.39707342974583687,1.7786892091526312,0.012106692190164615
218,301,"[70, 90)",55,0.2076930648105139,1.769313388094675,0.02089380593625835,0.3402561247230563,1.7594598554657637,0.025674560052486445
219,302,"[70, 90)",56,0.18798221250789893,1.7572758251354763,0.025598433788859853,0.2888939674755651,1.7372532931734308,0.04911414440117017
220,303,"[70, 90)",57,0.18618431752451933,1.7421014856561,0.04217255107163818,0.24331234169353477,1.7122510912094255,0.07321121504843295
221,304,"[70, 90)",58,0.1116764122751566,1.7083159732199298,0.04076274352048733,0.20377644653944407,1.6847799937832588,0.09424468210595868
222,305,"[70, 90)",59,0.1251191347772437,1.7039783993903295,0.053685079738380964,0.17024685458753366,1.6549077736862627,0.11287091865581013
223,306,"[70, 90)",60,0.11514584410119645,1.6694283633680658,0.07260213698451158,0.14246807272393516,1.6225631636371407,0.13024592454304496
224,307,"[70, 90)",61,0.08273371345479834,1.6602022309415712,0.0530115340390474,0.11998666262686862,1.5876750034020182,0.14718073510111934
225,308,"[70, 90)",62,0.042693984604539915,1.5983303175690193,0.08856305692062683,0.10209153962770885,1.5503170997663878,0.16417347490154718
226,309,"[70, 90)",63,0.07809193491325891,1.5363166565018371,0.1303905247873525,0.08803500605077737,1.5109537502324117,0.18141839081596337
227,310,"[70, 90)",64,0.05897380046566611,1.4624136392377625,0.17996874411837474,0.07700317669644927,1.4702333373564023,0.19918547948706794
228,311,"[70, 90)",65,0.04255373186450363,0.4201445548535933,1.2177635268844513,0.06819259990963415,0.4289161015617272,0.21740216460372327
229,312,"[70, 90)",66,0.04947004054146911,0.3971882945097231,1.2533712980141551,0.06096710155549859,0.387660620305253,1.234638807217669
230,313,"[70, 90)",67,0.05402863314317044,0.34195289569084897,1.3004022252366796,0.05491304612295563,0.3469777932881265,1.2515285340047804
231,314,"[70, 90)",68,0.0660999845794658,0.2811650348855769,1.3527433671412765,0.049835147879666294,0.3074196899682085,1.268421976945643
232,315,"[70, 90)",69,0.051434846793648514,0.2277061654604592,1.3977514132430777,0.04552249901183156,0.269437074580385,1.285316708184943
233,316,"[70, 90)",70,0.04130639906473838,0.17386608430410244,1.382857888896142,0.041980366519009986,0.23788031183119196,1.302215182755953
234,317,"[70, 90)",71,0.031135147308595786,0.1396984075845394,1.4044910432495161,0.03841316621777949,0.2067880593178503,1.3191146608567432
235,318,"[70, 90)",72,0.03971835708298408,0.10722212908633696,1.3928683989941324,0.03483549164233612,0.1758161872092799,1.3360156689433513
236,319,"[70, 90)",73,0.03176960695526173,0.10984241985147618,1.4091034232928816,0.031252715207053576,0.14501954753685908,1.3529178290575117
237,320,"[70, 90)",74,0.01702398923730338,0.06474825771026757,1.435814906647686,0.027664868543283434,0.11447728831516281,1.369820802689658
238,321,"[70, 90)",75,0.018951215505913274,0.07032687253613666,1.4080896846254927,0.024072018604555396,0.08425949083962109,1.386724443672485
239,322,"[70, 90)",76,0.031499581122591463,0.056090907138100665,1.4033037613043198,0.020477681018126134,0.05443278204505835,1.4036287740885562
240,323,"[70, 90)",77,0.029458948329456777,0.034315153359563505,1.420829076364585,0.016885535366314437,0.025053295785838797,1.4205340556688135
241,324,"[70, 90)",78,0.005289644122492271,0.0328255816577528,1.3423058696093697,0.013294004800262509,-0.0038380332293625253,1.4374409054006305
242,325,"[70, 90)",79,0.005576513039199606,0.00968683058235297,1.3972147255729346,0.009697341723934697,-0.03221842407348936,1.454349476465339
243,326,"[70, 90)",80,0.00582422120274467,0.0242528807154696,1.2968882050469794,0.006092874918020857,-0.060090582498326967,1.4712597618515595
244,348,"[90, 99)",20,0.15071150964314867,1.0872543525140412,0.0,0.0003206313491975936,1.169709149007425,0.000373794559419466
245,349,"[90, 99)",21,0.1884702066263665,1.186938637957026,0.0,0.07878655165583749,1.2223966498000582,0.0004310539303881883
246,350,"[90, 99)",22,0.24767484100121664,1.2756084622525645,0.0,0.15819569875787673,1.2744283388159134,0.0004884377137139982
247,351,"[90, 99)",23,0.2225427425596285,1.2849474659349422,0.002137127981425456,0.2384810670236412,1.3257668428705498,0.0005466677631167602
248,352,"[90, 99)",24,0.2985723516289459,1.335902301253395,0.002227868234165909,0.31950628589152735,1.3763817039315553,0.0006066543094189452
249,353,"[90, 99)",25,0.2716893305758402,1.4417083035926719,0.0,0.40110351734822525,1.4262683436160708,0.0006686837692918533
250,354,"[90, 99)",26,0.3615507786934725,1.4756479581138526,0.0,0.4830928861724834,1.4754588511900066,0.0007322237999305507
251,355,"[90, 99)",27,0.4235111594811759,1.603591146513882,0.0,0.5653254813285551,1.524020307748966,0.0007965276724586939
252,356,"[90, 99)",28,0.5440897141205456,1.654257222688671,0.0,0.6477201315760822,1.5720823571307943,0.0008607826457381516
253,357,"[90, 99)",29,0.7311271864300164,1.7937697019950392,0.002998634709822226,0.7303375931634415,1.6198741223718958,0.0009240850483068289
254,358,"[90, 99)",30,0.7124044299527772,1.773193304474927,0.0,0.8135870365316904,1.6678072913702926,0.0009848854357269816
255,359,"[90, 99)",31,0.9139347823622976,1.8371448109625477,0.0017757090557383739,0.8991028538426812,1.71621081996246,0.0010387140388355776
256,360,"[90, 99)",32,0.9087754506312486,1.8318798803181786,0.000415967306429249,0.9868403517776305,1.7528149187768616,0.0010980509620829154
257,361,"[90, 99)",33,1.2108460586684702,1.852921511516204,0.0012142544247277533,1.0720385465198041,1.786148160894406,0.0011405352050257586
258,362,"[90, 99)",34,1.2429233948950769,1.8649731001097876,0.0017816049291069704,1.1515310848758262,1.8156689846427758,0.001167351281686133
259,363,"[90, 99)",35,1.3770344463765851,1.8835466286317188,0.0,1.2221128246060227,1.8406961922443066,0.0011846832913253013
260,364,"[90, 99)",36,1.5258337429820703,1.8568601071123645,0.0,1.282216126725577,1.860805441975936,0.0011904211717165905
261,365,"[90, 99)",37,1.4139539039530955,1.9071271449298175,0.0020252647523092697,1.3328408917913477,1.8763271246364823,0.0011888045593726447
262,366,"[90, 99)",38,1.5351766918252907,1.8717505807472707,0.0044034683163009175,1.3738903565911522,1.888370416701484,0.0011961792603739484
263,367,"[90, 99)",39,1.7345116746613995,1.921103449492099,0.002252927483069977,1.403926469144245,1.8983267364717697,0.0012367300891844332
264,368,"[90, 99)",40,1.6122320675105486,1.8936033755274262,0.0016708860759493671,1.421052694626142,1.9071419619585543,0.0013195722879820548
265,369,"[90, 99)",41,1.5924913235560072,1.9149880725807145,0.0,1.4241664618195302,1.915161997095622,0.0014490964445919166
266,370,"[90, 99)",42,1.5914354969027742,1.8854026393751684,0.0,1.4123650135015422,1.92227938504392,0.0016344202830136298
267,371,"[90, 99)",43,1.646613512446304,1.92554553540446,0.0,1.3856901881165131,1.9285178039846733,0.0018846850043049478
268,372,"[90, 99)",44,1.4524915872408164,1.9284059080742337,0.0,1.3449717223558868,1.9339459111942,0.002230144192723459
269,373,"[90, 99)",45,1.4210798933298805,1.9868442883330568,0.0025979596709251084,1.2915310938063727,1.9386488576134404,0.0026865680870261236
270,374,"[90, 99)",46,1.3009592276881996,1.9642436068604292,0.0,1.2262669717094778,1.9426810613548144,0.003255643267922244
271,375,"[90, 99)",47,1.4423451295941991,2.009415517811614,0.002871963191981948,1.1507459326718938,1.9459744182690986,0.003946867286593245
272,376,"[90, 99)",48,1.2414368582934587,1.966602034111477,0.0022453430295603237,1.066748525827105,1.9482997512410272,0.004784987051028821
273,377,"[90, 99)",49,1.103072243704612,1.929033449652614,0.006484013958313685,0.9763809489790178,1.9493476409409811,0.0057917933147872795
274,378,"[90, 99)",50,0.8597630819113002,1.9984922728986052,0.002927625439601257,0.8835144193266106,1.948638074424503,0.006973519983293347
275,379,"[90, 99)",51,0.5836139466054603,1.9475190263348636,0.004552730128050254,0.7910643552115754,1.9459174597563287,0.008326630672912163
276,380,"[90, 99)",52,0.6292170544374892,1.9227487230112255,0.010885254238555712,0.7002557033781714,1.9408035313573366,0.009856827055583845
277,381,"[90, 99)",53,0.5368707787604015,1.9692264636740175,0.005567371916862569,0.6126551645248355,1.932936479654276,0.01159496253452533
278,382,"[90, 99)",54,0.394301392992824,1.9491768678767412,0.016903948731724166,0.5297736865191849,1.921963026758021,0.016798957932772942
279,383,"[90, 99)",55,0.3501346451030494,1.9401441314625822,0.021459063298499014,0.4528402261390947,1.9075825021139239,0.03773890049583324
280,384,"[90, 99)",56,0.23897360528789485,1.934278062099939,0.030262902672296744,0.3832019199258259,1.889514018898815,0.06875003202226834
281,385,"[90, 99)",57,0.1850726490029875,1.9259434960911463,0.016101967364797583,0.3219655196273519,1.8675972674910284,0.097334519207568
282,386,"[90, 99)",58,0.1441509674641835,1.8825808611906147,0.0380009726463155,0.26939580985260003,1.8417324234586419,0.12177206519217054
283,387,"[90, 99)",59,0.1308425974025974,1.8770535064935063,0.0586348051948052,0.2251845190453926,1.8119476648850597,0.14397014726498988
284,388,"[90, 99)",60,0.1322870339426035,1.804390858376822,0.06855788923451331,0.18922912792789046,1.778103751030835,0.16546743581054524
285,389,"[90, 99)",61,0.11707450035610345,1.8426066771592617,0.04957311550940377,0.1609346176593472,1.7403398599410749,0.1871083444537141
286,390,"[90, 99)",62,0.08573434504360976,1.7688908090981919,0.09549140856353344,0.1391254910871672,1.6993332383341195,0.20927282175879372
287,391,"[90, 99)",63,0.11006465039647746,1.7234340826099106,0.12118336239871275,0.12275698162058618,1.6559521699584872,0.2321917998643353
288,392,"[90, 99)",64,0.0695903410692474,1.6507093864511886,0.1946772526543268,0.11138245195607692,1.6110223748284722,0.2560364181888462
289,393,"[90, 99)",65,0.07238229755178907,0.5873069679849341,1.2806967984934086,0.1039657095654469,0.5651781027666719,0.2806815331434851
290,394,"[90, 99)",66,0.09391708195765704,0.4975703685299416,1.332106970677191,0.09925455007836863,0.5188041944769752,1.2997632245083222
291,395,"[90, 99)",67,0.07318641339006618,0.38545053474538177,1.4261601831620545,0.09631385156014931,0.47246393097959094,1.317112426126561
292,396,"[90, 99)",68,0.08024754164098083,0.40054942753003003,1.383922960444809,0.09434459529855758,0.4268221096624279,1.3353202399431368
293,397,"[90, 99)",69,0.08939104759498047,0.26186216940541185,1.4648174871818744,0.09289859314029754,0.3825707169300358,1.3535280537597132
294,398,"[90, 99)",70,0.11176384974662272,0.25906005636486323,1.4676298971936648,0.0917231655555641,0.34607973251721247,1.3717358675762892
295,399,"[90, 99)",71,0.12704155252096447,0.2374857971378183,1.5246938106889172,0.09042048586619623,0.3104770540577022,1.3899436813928654
296,400,"[90, 99)",72,0.10780265972565034,0.2494577330999716,1.5271357836317672,0.08914159149064387,0.2752005400393811,1.4081514952094416
297,401,"[90, 99)",73,0.0798748326531929,0.2420762294949756,1.5230575673016435,0.08788499641870098,0.24028669213760306,1.4263593090260174
298,402,"[90, 99)",74,0.09118458743799343,0.14868476210438064,1.534749877733529,0.08662589724846492,0.20579934688329346,1.4445671228425936
299,403,"[90, 99)",75,0.09509438808270194,0.12939147663688566,1.5424975692087544,0.08534431787454805,0.17178128814329602,1.4627749366591694
300,404,"[90, 99)",76,0.08389810482536983,0.09295335318304268,1.5783827213006285,0.08402185408839506,0.13827961786564608,1.4809827504757458
301,405,"[90, 99)",77,0.094472710453284,0.20803461301264264,1.499190564292322,0.08264005668480102,0.10534732962081668,1.499190564292322
302,406,"[90, 99)",78,0.06770738053133321,0.08152936154643575,1.4679756895745675,0.08118244805892644,0.07303280786681897,1.517398378108898
303,407,"[90, 99)",79,0.0789450403627115,0.08993696782041358,1.4194625677319475,0.07963332162294723,0.04134654551127643,1.535606191925475
304,408,"[90, 99)",80,0.05393546831558088,0.0976288486315837,1.4233086615715753,0.07798416922555496,0.010278429565942711,1.5538140057420509
305,430,"[99, 100)",20,0.16961680076367108,1.1875357970816856,0.024655666166643938,-0.024734220974985364,1.2511011491694783,0.013978541386776311
306,431,"[99, 100)",21,0.170744097751397,1.3526376300098928,0.029624876340204807,0.050210465009222126,1.2936175729923225,0.012569642734888723
307,432,"[99, 100)",22,0.2715918015758405,1.3166121962960147,0.0,0.12694747180057653,1.3358987660352784,0.011219163972851557
308,433,"[99, 100)",23,0.3220732935616332,1.3796131298261924,0.016838408098964388,0.20548478853554594,1.3779021686897819,0.009918000192881119
309,434,"[99, 100)",24,0.2712122805172958,1.420854799705604,0.0,0.2857203914171197,1.419578425539604,0.008657484242851851
310,435,"[99, 100)",25,0.06251201098146877,1.2299794097460535,0.0,0.36744545965174474,1.4608718808305923,0.007426599871623172
311,436,"[99, 100)",26,0.30020587156998224,1.569305394963197,0.0,0.450399067517147,1.5017285974582948,0.006215792722405949
312,437,"[99, 100)",27,0.3379956074442261,1.5235521904982083,0.0,0.5343472943628202,1.5421285029903782,0.00501890869568672
313,438,"[99, 100)",28,0.4277497758124865,1.5544389127678655,0.0,0.6191077496096228,1.5820564288639436,0.003834461178525913
314,439,"[99, 100)",29,0.5003607616776986,1.6679110330332214,0.0,0.7046200264384634,1.6215443922848167,0.0026691519839918956
315,440,"[99, 100)",30,0.6667287803969068,1.8259883847324452,0.0,0.79121392089864,1.6607314716829502,0.001553519935737097
316,441,"[99, 100)",31,0.5295921806538592,1.7142905291540278,0.0,0.8810728921609404,1.6996977362416532,0.0006208088953539188
317,442,"[99, 100)",32,1.0605917976717183,1.7265053814051272,0.0,0.9773028287441554,1.7303508555830973,0.0004174382053356737
318,443,"[99, 100)",33,1.1606881280872083,1.8465338102537898,0.0,1.0703199675904418,1.7583998916589312,0.0005335293181642942
319,444,"[99, 100)",34,1.3068799449604402,1.913140694874441,0.0,1.160536530256287,1.7834509667930913,0.0009401274434939631
320,445,"[99, 100)",35,1.7496239573362504,1.9291672364282784,0.0,1.2481102914797948,1.8052199464028886,0.0015796575066566166
321,446,"[99, 100)",36,1.6622135951891603,1.739133744386085,0.0,1.3314376822359288,1.823585341361045,0.0023901850174704573
322,447,"[99, 100)",37,1.6623366871902687,1.880049556990539,0.0,1.4084821388254531,1.8387453093845711,0.003399516855722987
323,448,"[99, 100)",38,2.045056701423244,1.9942537483826777,0.0,1.474916485871132,1.8510380542188716,0.004630685222280576
324,449,"[99, 100)",39,1.583596091712406,1.7869516135310834,0.0,1.525818152791032,1.8604653656276722,0.006034979591088242
325,450,"[99, 100)",40,1.8302324724606716,1.8385955863390193,0.0,1.5582613685155193,1.867374698602883,0.0076199671003274235
326,451,"[99, 100)",41,1.824737105658488,1.866877238935326,0.0,1.5715232466946847,1.872657995549352,0.009292600743645203
327,452,"[99, 100)",42,1.530279132890731,1.9449803763342257,0.03290173495213293,1.5662220716683524,1.8770072963507296,0.010958695538642921
328,453,"[99, 100)",43,1.7237527387665672,1.9315038971301317,0.0,1.5431503055050604,1.8804959375131771,0.012647927250523196
329,454,"[99, 100)",44,1.7421571122178197,1.84401468610273,0.03264386200879712,1.501277643726711,1.8836918663397766,0.014333793068987462
330,455,"[99, 100)",45,1.7632716271699198,1.8702009652092486,0.0,1.4422362698086901,1.886856050441465,0.016036702795330357
331,456,"[99, 100)",46,1.608955333260049,1.8436847312300757,0.01623245758675021,1.3712679151907528,1.889547116973842,0.017699126605757443
332,457,"[99, 100)",47,1.6774739008969268,1.8884722834877223,0.03609763270107337,1.292920748275851,1.8910819891321566,0.019311813006531998
333,458,"[99, 100)",48,1.3126944837340877,1.9825671852899576,0.035785007072135784,1.2083093761620487,1.8907683081196254,0.021071697420087025
334,459,"[99, 100)",49,1.0259203997362851,1.8649502064610153,0.0021513584787813595,1.1183304603099768,1.8885387718835682,0.02309965100549987
335,460,"[99, 100)",50,0.8855945963499383,1.8450022731700981,0.06520750795609534,1.0241353942241223,1.884658614451656,0.025393710383830318
336,461,"[99, 100)",51,0.8512732788948778,1.9475196075267083,0.0,0.926281788158368,1.8794231017321685,0.028065589662789363
337,462,"[99, 100)",52,0.8049605411499436,2.0362092976987864,0.0,0.8272519803441996,1.8731357701854496,0.03158546976744642
338,463,"[99, 100)",53,0.8345371194881436,1.8020513835295668,0.05870518782362059,0.7294518361377678,1.865993673041928,0.03611621479720789
339,464,"[99, 100)",54,0.4230018825945576,1.9937018654800616,0.0,0.6357612042284079,1.8577266677666153,0.04169650583275765
340,465,"[99, 100)",55,0.4700218519530183,1.8700833105708823,0.04814258399344441,0.5493893198724492,1.847226568413698,0.04855622682112375
341,466,"[99, 100)",56,0.42763114374545214,1.8319110934709268,0.0,0.471676446837594,1.833554144615103,0.05770412018800054
342,467,"[99, 100)",57,0.20123817228886,1.857117731893489,0.003306482816841957,0.4026693236049665,1.8161067980628618,0.06926876677859144
343,468,"[99, 100)",58,0.268712390470493,1.698595910898406,0.08878488228877081,0.3416574220774801,1.7945769860124128,0.08332250224872177
344,469,"[99, 100)",59,0.1200117802974525,1.7423796200854071,0.0560300397585039,0.2875753777904887,1.768670567322169,0.10042467259675043
345,470,"[99, 100)",60,0.13033131298107314,1.8479529989216523,0.06101959617744394,0.2399441552949146,1.7383228125120525,0.11987715357076487
346,471,"[99, 100)",61,0.16620024875621892,1.8693252487562189,0.06273320895522387,0.19881308554524948,1.7036872304725255,0.14093942251566685
347,472,"[99, 100)",62,0.12168610816542948,1.699742463263142,0.16300560521133162,0.164541182405224,1.6659397070060202,0.16363323965409562
348,473,"[99, 100)",63,0.057469296931832774,1.7239505327570712,0.1021010740724892,0.13740308594815034,1.6269141340800846,0.18821894295067923
349,474,"[99, 100)",64,0.05789122455789121,1.7392392392392393,0.15849182515849186,0.1172242478008202,1.5874539417788505,0.21427317493321513
350,475,"[99, 100)",65,0.10166618431388763,0.4802579898292471,1.4184065820482077,0.10322016198589336,0.5477362711163121,0.24157676179972457
351,476,"[99, 100)",66,0.02879972653078665,0.5885142930393539,1.274110156817502,0.09447685500076164,0.5086057991102481,1.2702452999852214
352,477,"[99, 100)",67,0.11493397805467732,0.4321647758973405,1.46987167565557,0.0903485226328782,0.47065934702438655,1.3000412699091521
353,478,"[99, 100)",68,0.05903168730899148,0.19425231891051414,1.4857112219183959,0.09033077043318308,0.4343231169320773,1.3305273061842176
354,479,"[99, 100)",69,0.0,0.3024640896881934,1.3603877145860097,0.09400160301267611,0.39993992818695856,1.3616436323547472
355,480,"[99, 100)",70,0.04653125527485512,0.13987509143082202,1.6557137230630732,0.10638798543780306,0.377405062221866,1.3939766686031299
356,481,"[99, 100)",71,0.1581791976939707,0.26297141484506364,1.6139803026663464,0.11950393868023597,0.3553040463572402,1.4262798459483976
357,482,"[99, 100)",72,0.0652881485736167,0.244304039823856,1.5500031910141043,0.13278050283043857,0.3331270487273717,1.4585605686325465
358,483,"[99, 100)",73,0.03337793113161045,0.3242025209492289,1.4674318709950003,0.14622976163832763,0.31121078781804146,1.490822156780916
359,484,"[99, 100)",74,0.1553156146179402,0.09173965569314406,1.8055723346421022,0.15992899902219537,0.28981038319725816,1.5230697343667865
360,485,"[99, 100)",75,0.14786305989296972,0.1203724067150502,1.7154900667106516,0.17396677150281162,0.2690770759316801,1.555340255548121
361,486,"[99, 100)",76,0.2738247045821644,0.2738247045821644,1.589730510924084,0.18841027883893435,0.2491462445364942,1.5876713127278903
362,487,"[99, 100)",77,0.05342349957734573,0.25900253592561284,1.698224852071006,0.20330576462469171,0.23014747405043964,1.6200922088937522
363,488,"[99, 100)",78,0.2991423670668953,0.3428816466552316,1.5566037735849056,0.21867192765887863,0.21216469395487714,1.6526181286080703
364,489,"[99, 100)",79,0.3680582152432018,0.2491382612026044,1.4210072769054,0.23455229767312047,0.19522980730274153,1.6852422292438367
365,490,"[99, 100)",80,0.2534063615344901,0.2798940492491414,1.5088554176300253,0.2509497210672922,0.179309559613283,1.7179545003419965
